STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SECTOR,Institutional sector,EDITION,Edition,SCALE,Scale,CATEGORY,Category,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,LVA,Latvia,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,42.4,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,EST,Estonia,TRUST_CS_INNO,Trust in civil service: government agency adopts innovative ideas,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,72,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,LTU,Lithuania,SAD,Satisfaction with democracy,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,CON,Confident,TDG,Trust and democratic governance,2021,,43.92,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,FRA,France,TRUST_PE_EXT,"Political efficacy, having a say in what the government does, OECD Trust Survey",PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,CON,Confident,TDG,Trust and democratic governance,2021,,32.6,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,KOR,Korea,TRUST_CS,Trust in civil service,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,48.44,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,AUS,Australia,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,UNL,Unlikely,TDG,Trust and democratic governance,2021,,29.32,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,NOR,Norway,TRUST_CL,Trust in courts and legal system,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,80.86,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,DNK,Denmark,TRUST_LG,Trust in local government,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,49.15,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,JPN,Japan,TRUST_CS_INNO,Trust in civil service: government agency adopts innovative ideas,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,53,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,EST,Estonia,TRUST_POL,National policy would be changed if majority expressed view against it,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,34.13,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,LUX,Luxembourg,TRUST_NG,Trust in national government,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,55.9,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,KOR,Korea,TRUST_POL,National policy would be changed if majority expressed view against it,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,UNL,Unlikely,TDG,Trust and democratic governance,2021,,22.66,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,FIN,Finland,TRUST_CS_INNO,Trust in civil service: government agency adopts innovative ideas,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,UNL,Unlikely,TDG,Trust and democratic governance,2021,,42,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,PRT,Portugal,PE_SWGD,"Political efficacy, having a say in what the government does",PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,CON,Confident,TDG,Trust and democratic governance,2021,,6.08,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,SVN,Slovenia,SAD,Satisfaction with democracy,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,CON,Confident,TDG,Trust and democratic governance,2021,,30.94,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,NOR,Norway,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,60.04,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,KOR,Korea,TRUST_CS_INNO,Trust in civil service: government agency adopts innovative ideas,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,72,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,NLD,Netherlands,TRUST_PE_EXT,"Political efficacy, having a say in what the government does, OECD Trust Survey",PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,CON,Confident,TDG,Trust and democratic governance,2021,,36.1,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,FRA,France,TRUST_CL,Trust in courts and legal system,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,41.7,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,PRT,Portugal,TRUST_POL,National policy would be changed if majority expressed view against it,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,NEU,Neutral,TDG,Trust and democratic governance,2021,,17.93,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,MEX,Mexico,TRUST_CS,Trust in civil service,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,54.75,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,MEX,Mexico,TRUST_POL,National policy would be changed if majority expressed view against it,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,DK,Don't know,TDG,Trust and democratic governance,2021,,0.48,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,ISL,Iceland,TRUST_CS_INNO,Trust in civil service: government agency adopts innovative ideas,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,90,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,COL,Colombia,TRUST_CL,Trust in courts and legal system,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,19.12,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,DNK,Denmark,TRUST_POL,National policy would be changed if majority expressed view against it,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,36.4,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,NZL,New Zealand,TRUST_LG,Trust in local government,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,HMH,High and moderately high,TDG,Trust and democratic governance,2021,,44.7,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_TDG_SPS_GPC@DF_GOV_TDG_2023(1.0),"Trust and democratic governance - Government at a glance quantitative indicators, 2023 edition",I,A,Annual,COL,Colombia,TRUST_DAT,Personal data used for legitimate purposes,PT_RESP,Percentage of respondents,_Z,Not applicable,2023,2023,LIK,Likely,TDG,Trust and democratic governance,2021,,33.71,,A,Normal value,0,Units,_Z,Not applicable,,
